image_id,prompt_id,provider,model_name,constraint_id,constraint_type,vlm_label,vlm_reason,parse_status,raw_response
job_0070_gemini_2_5_flash_image_00,combined_spatial_attribute_004,google,gemini-2.5-flash-image,combined_spatial_attribute_004_attribute_object_1,attribute,pass,The image clearly shows a matte black standard sewing button.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a matte black standard sewing button.""}"
job_0070_gemini_2_5_flash_image_00,combined_spatial_attribute_004,google,gemini-2.5-flash-image,combined_spatial_attribute_004_attribute_object_2,attribute,pass,A small plastic box is clearly visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A small plastic box is clearly visible in the image.""}"
job_0070_gemini_2_5_flash_image_00,combined_spatial_attribute_004,google,gemini-2.5-flash-image,combined_spatial_attribute_004_spatial,spatial_relation,fail,The button inside the box is much larger than a standard sewing button.,success,"{""label"": ""fail"", ""reason"": ""The button inside the box is much larger than a standard sewing button.""}"
job_0071_gpt_image_1_00,combined_spatial_attribute_018,openai,gpt-image-1,combined_spatial_attribute_018_identity_object_1,object_identity,fail,The object resembles a button but is much too large to be a standard sewing button.,success,"{""label"": ""fail"", ""reason"": ""The object resembles a button but is much too large to be a standard sewing button.""}"
job_0071_gpt_image_1_00,combined_spatial_attribute_018,openai,gpt-image-1,combined_spatial_attribute_018_identity_object_2,object_identity,pass,A clearly identifiable serving bowl is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable serving bowl is present in the image.""}"
job_0071_gpt_image_1_00,combined_spatial_attribute_018,openai,gpt-image-1,combined_spatial_attribute_018_attribute_object_1,attribute,fail,The object is matte black but is oversized and not a standard sewing button.,success,"{""label"": ""fail"", ""reason"": ""The object is matte black but is oversized and not a standard sewing button.""}"
job_0071_gpt_image_1_00,combined_spatial_attribute_018,openai,gpt-image-1,combined_spatial_attribute_018_attribute_object_2,attribute,pass,The serving bowl clearly displays multiple colors in stripes.,success,"{""label"": ""pass"", ""reason"": ""The serving bowl clearly displays multiple colors in stripes.""}"
job_0071_gpt_image_1_00,combined_spatial_attribute_018,openai,gpt-image-1,combined_spatial_attribute_018_spatial,spatial_relation,pass,"A standard sewing button is clearly missing, so the constraint is dependency-masked pass.",success,"{""label"": ""pass"", ""reason"": ""A standard sewing button is clearly missing, so the constraint is dependency-masked pass.""}"
job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,google,gemini-2.5-flash-image,combined_spatial_attribute_034_identity_object_1,object_identity,pass,A clearly identifiable index card is present on the shelf.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable index card is present on the shelf.""}"
job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,google,gemini-2.5-flash-image,combined_spatial_attribute_034_identity_object_2,object_identity,fail,There is no clearly identifiable bottle cap visible in the image.,success,"{""label"": ""fail"", ""reason"": ""There is no clearly identifiable bottle cap visible in the image.""}"
job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,google,gemini-2.5-flash-image,combined_spatial_attribute_034_attribute_object_1,attribute,pass,"The image shows an index card with multiple colored stripes, making it multicolored.",success,"{""label"": ""pass"", ""reason"": ""The image shows an index card with multiple colored stripes, making it multicolored.""}"
job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,google,gemini-2.5-flash-image,combined_spatial_attribute_034_attribute_object_2,attribute,pass,"There is no bottle cap present, so the attribute constraint is dependency-masked pass.",success,"{""label"": ""pass"", ""reason"": ""There is no bottle cap present, so the attribute constraint is dependency-masked pass.""}"
job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,google,gemini-2.5-flash-image,combined_spatial_attribute_034_spatial,spatial_relation,pass,"There is no bottle cap present, so the constraint is dependency-masked pass.",success,"{""label"": ""pass"", ""reason"": ""There is no bottle cap present, so the constraint is dependency-masked pass.""}"
job_0073_gpt_image_1_00,combined_spatial_cardinality_017,openai,gpt-image-1,combined_spatial_cardinality_017_identity_object_1,object_identity,pass,There are clearly identifiable small flat washers in the image.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable small flat washers in the image.""}"
job_0073_gpt_image_1_00,combined_spatial_cardinality_017,openai,gpt-image-1,combined_spatial_cardinality_017_identity_object_2,object_identity,pass,A clearly identifiable sheet of paper is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable sheet of paper is present in the image.""}"
job_0073_gpt_image_1_00,combined_spatial_cardinality_017,openai,gpt-image-1,combined_spatial_cardinality_017_cardinality,cardinality,pass,There are exactly 4 clearly visible small flat washers.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 4 clearly visible small flat washers.""}"
job_0073_gpt_image_1_00,combined_spatial_cardinality_017,openai,gpt-image-1,combined_spatial_cardinality_017_spatial,spatial_relation,pass,There are small flat washers clearly visible on top of a sheet of paper.,success,"{""label"": ""pass"", ""reason"": ""There are small flat washers clearly visible on top of a sheet of paper.""}"
job_0074_gemini_2_5_flash_image_00,combined_spatial_cardinality_028,google,gemini-2.5-flash-image,combined_spatial_cardinality_028_identity_object_1,object_identity,pass,There are several clearly identifiable bottle caps on the table.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable bottle caps on the table.""}"
job_0074_gemini_2_5_flash_image_00,combined_spatial_cardinality_028,google,gemini-2.5-flash-image,combined_spatial_cardinality_028_identity_object_2,object_identity,pass,A clearly identifiable tray is present on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is present on the table.""}"
job_0074_gemini_2_5_flash_image_00,combined_spatial_cardinality_028,google,gemini-2.5-flash-image,combined_spatial_cardinality_028_cardinality,cardinality,pass,There are exactly four clearly visible bottle caps.,success,"{""label"": ""pass"", ""reason"": ""There are exactly four clearly visible bottle caps.""}"
job_0074_gemini_2_5_flash_image_00,combined_spatial_cardinality_028,google,gemini-2.5-flash-image,combined_spatial_cardinality_028_spatial,spatial_relation,pass,Several bottle caps are clearly visible outside the tray.,success,"{""label"": ""pass"", ""reason"": ""Several bottle caps are clearly visible outside the tray.""}"
job_0075_gpt_image_1_00,combined_spatial_cardinality_021,openai,gpt-image-1,combined_spatial_cardinality_021_identity_object_1,object_identity,ambiguous,The objects resemble buttons but their material and design make it unclear if they are standard sewing buttons.,success,"{""label"": ""ambiguous"", ""reason"": ""The objects resemble buttons but their material and design make it unclear if they are standard sewing buttons.""}"
job_0075_gpt_image_1_00,combined_spatial_cardinality_021,openai,gpt-image-1,combined_spatial_cardinality_021_identity_object_2,object_identity,pass,A clearly identifiable notebook is present in the center of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable notebook is present in the center of the image.""}"
job_0075_gpt_image_1_00,combined_spatial_cardinality_021,openai,gpt-image-1,combined_spatial_cardinality_021_cardinality,cardinality,pass,There are exactly 6 clearly visible standard sewing buttons.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 6 clearly visible standard sewing buttons.""}"
job_0075_gpt_image_1_00,combined_spatial_cardinality_021,openai,gpt-image-1,combined_spatial_cardinality_021_spatial,spatial_relation,ambiguous,"The objects on the notebook resemble buttons but their material and design are unclear, making it uncertain if they are standard sewing buttons.",success,"{""label"": ""ambiguous"", ""reason"": ""The objects on the notebook resemble buttons but their material and design are unclear, making it uncertain if they are standard sewing buttons.""}"
job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,google,gemini-2.5-flash-image,combined_spatial_cardinality_001_identity_object_1,object_identity,pass,There are clearly identifiable dice in the glass on the shelf.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable dice in the glass on the shelf.""}"
job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,google,gemini-2.5-flash-image,combined_spatial_cardinality_001_identity_object_2,object_identity,fail,"The image contains a glass, not a clearly identifiable cup.",success,"{""label"": ""fail"", ""reason"": ""The image contains a glass, not a clearly identifiable cup.""}"
job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,google,gemini-2.5-flash-image,combined_spatial_cardinality_001_cardinality,cardinality,pass,There are exactly 4 clearly visible dice in the glass.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 4 clearly visible dice in the glass.""}"
job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,google,gemini-2.5-flash-image,combined_spatial_cardinality_001_spatial,spatial_relation,pass,Several dice are clearly visible inside a cup.,success,"{""label"": ""pass"", ""reason"": ""Several dice are clearly visible inside a cup.""}"
job_0077_gpt_image_1_00,combined_spatial_cardinality_014,openai,gpt-image-1,combined_spatial_cardinality_014_identity_object_1,object_identity,pass,There are four clearly identifiable standard safety pins in the image.,success,"{""label"": ""pass"", ""reason"": ""There are four clearly identifiable standard safety pins in the image.""}"
job_0077_gpt_image_1_00,combined_spatial_cardinality_014,openai,gpt-image-1,combined_spatial_cardinality_014_identity_object_2,object_identity,pass,A clearly identifiable thumbtack is present on the right side of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable thumbtack is present on the right side of the image.""}"
job_0077_gpt_image_1_00,combined_spatial_cardinality_014,openai,gpt-image-1,combined_spatial_cardinality_014_cardinality,cardinality,pass,There are exactly 4 clearly visible standard safety pins.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 4 clearly visible standard safety pins.""}"
job_0077_gpt_image_1_00,combined_spatial_cardinality_014,openai,gpt-image-1,combined_spatial_cardinality_014_spatial,spatial_relation,pass,Standard safety pins are clearly to the left of the thumbtack.,success,"{""label"": ""pass"", ""reason"": ""Standard safety pins are clearly to the left of the thumbtack.""}"
job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,google,gemini-2.5-flash-image,combined_spatial_cardinality_026_identity_object_1,object_identity,pass,There are several clearly identifiable standard safety pins on the desk.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable standard safety pins on the desk.""}"
job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,google,gemini-2.5-flash-image,combined_spatial_cardinality_026_identity_object_2,object_identity,pass,A clearly identifiable food container is present on the desk.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable food container is present on the desk.""}"
job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,google,gemini-2.5-flash-image,combined_spatial_cardinality_026_cardinality,cardinality,fail,There are more than four clearly visible standard safety pins.,success,"{""label"": ""fail"", ""reason"": ""There are more than four clearly visible standard safety pins.""}"
job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,google,gemini-2.5-flash-image,combined_spatial_cardinality_026_spatial,spatial_relation,pass,Several standard safety pins are clearly visible outside the food container.,success,"{""label"": ""pass"", ""reason"": ""Several standard safety pins are clearly visible outside the food container.""}"
job_0079_gpt_image_1_00,combined_spatial_cardinality_004,openai,gpt-image-1,combined_spatial_cardinality_004_identity_object_1,object_identity,pass,There are several clearly identifiable thin rubber bands in the container.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable thin rubber bands in the container.""}"
job_0079_gpt_image_1_00,combined_spatial_cardinality_004,openai,gpt-image-1,combined_spatial_cardinality_004_identity_object_2,object_identity,pass,A clearly identifiable food container is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable food container is present in the image.""}"
job_0079_gpt_image_1_00,combined_spatial_cardinality_004,openai,gpt-image-1,combined_spatial_cardinality_004_cardinality,cardinality,pass,There are exactly 6 clearly visible thin rubber bands in the container.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 6 clearly visible thin rubber bands in the container.""}"
job_0079_gpt_image_1_00,combined_spatial_cardinality_004,openai,gpt-image-1,combined_spatial_cardinality_004_spatial,spatial_relation,pass,There are several thin rubber bands clearly visible inside a food container.,success,"{""label"": ""pass"", ""reason"": ""There are several thin rubber bands clearly visible inside a food container.""}"
job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,google,gemini-2.5-flash-image,combined_spatial_cardinality_023_identity_object_1,object_identity,pass,There are clearly identifiable standard sewing buttons on the shelf.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable standard sewing buttons on the shelf.""}"
job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,google,gemini-2.5-flash-image,combined_spatial_cardinality_023_identity_object_2,object_identity,fail,There is no clearly identifiable tray in the image.,success,"{""label"": ""fail"", ""reason"": ""There is no clearly identifiable tray in the image.""}"
job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,google,gemini-2.5-flash-image,combined_spatial_cardinality_023_cardinality,cardinality,fail,There are more than three clearly visible standard sewing buttons.,success,"{""label"": ""fail"", ""reason"": ""There are more than three clearly visible standard sewing buttons.""}"
job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,google,gemini-2.5-flash-image,combined_spatial_cardinality_023_spatial,spatial_relation,pass,A standard sewing button is clearly visible outside the tray on the shelf.,success,"{""label"": ""pass"", ""reason"": ""A standard sewing button is clearly visible outside the tray on the shelf.""}"
job_0081_gpt_image_1_00,combined_spatial_cardinality_019,openai,gpt-image-1,combined_spatial_cardinality_019_identity_object_1,object_identity,pass,There are several clearly identifiable standard safety pins on the plate.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable standard safety pins on the plate.""}"
job_0081_gpt_image_1_00,combined_spatial_cardinality_019,openai,gpt-image-1,combined_spatial_cardinality_019_identity_object_2,object_identity,pass,A clearly identifiable plate is present in the center of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable plate is present in the center of the image.""}"
job_0081_gpt_image_1_00,combined_spatial_cardinality_019,openai,gpt-image-1,combined_spatial_cardinality_019_cardinality,cardinality,fail,There are six clearly visible standard safety pins on the plate.,success,"{""label"": ""fail"", ""reason"": ""There are six clearly visible standard safety pins on the plate.""}"
job_0081_gpt_image_1_00,combined_spatial_cardinality_019,openai,gpt-image-1,combined_spatial_cardinality_019_spatial,spatial_relation,pass,There are standard safety pins clearly visible on top of a plate.,success,"{""label"": ""pass"", ""reason"": ""There are standard safety pins clearly visible on top of a plate.""}"
job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,google,gemini-2.5-flash-image,combined_spatial_cardinality_034_identity_object_1,object_identity,pass,There are several clearly identifiable standard safety pins on the shelf.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable standard safety pins on the shelf.""}"
job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,google,gemini-2.5-flash-image,combined_spatial_cardinality_034_identity_object_2,object_identity,pass,A clearly identifiable plate is present with a croissant on it.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable plate is present with a croissant on it.""}"
job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,google,gemini-2.5-flash-image,combined_spatial_cardinality_034_cardinality,cardinality,pass,There are exactly 6 clearly visible standard safety pins on the shelf.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 6 clearly visible standard safety pins on the shelf.""}"
job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,google,gemini-2.5-flash-image,combined_spatial_cardinality_034_spatial,spatial_relation,fail,"The safety pins are to the left of the plate, not to the right.",success,"{""label"": ""fail"", ""reason"": ""The safety pins are to the left of the plate, not to the right.""}"
job_0083_gpt_image_1_00,combined_spatial_cardinality_008,openai,gpt-image-1,combined_spatial_cardinality_008_identity_object_1,object_identity,pass,There are several clearly identifiable marbles in the image.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable marbles in the image.""}"
job_0083_gpt_image_1_00,combined_spatial_cardinality_008,openai,gpt-image-1,combined_spatial_cardinality_008_identity_object_2,object_identity,pass,A clearly identifiable serving bowl is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable serving bowl is present in the image.""}"
job_0083_gpt_image_1_00,combined_spatial_cardinality_008,openai,gpt-image-1,combined_spatial_cardinality_008_cardinality,cardinality,fail,There are five clearly visible marbles in the image.,success,"{""label"": ""fail"", ""reason"": ""There are five clearly visible marbles in the image.""}"
job_0083_gpt_image_1_00,combined_spatial_cardinality_008,openai,gpt-image-1,combined_spatial_cardinality_008_spatial,spatial_relation,pass,At least one marble is clearly positioned to the left of the serving bowl.,success,"{""label"": ""pass"", ""reason"": ""At least one marble is clearly positioned to the left of the serving bowl.""}"
job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,google,gemini-2.5-flash-image,combined_spatial_cardinality_011_identity_object_1,object_identity,pass,There are clearly identifiable standard safety pins on the cloth.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable standard safety pins on the cloth.""}"
job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,google,gemini-2.5-flash-image,combined_spatial_cardinality_011_identity_object_2,object_identity,pass,A clearly identifiable napkin is present on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable napkin is present on the table.""}"
job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,google,gemini-2.5-flash-image,combined_spatial_cardinality_011_cardinality,cardinality,pass,There are exactly 5 clearly visible standard safety pins on the cloth.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 5 clearly visible standard safety pins on the cloth.""}"
job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,google,gemini-2.5-flash-image,combined_spatial_cardinality_011_spatial,spatial_relation,pass,A standard safety pin is clearly visible to the left of the napkin.,success,"{""label"": ""pass"", ""reason"": ""A standard safety pin is clearly visible to the left of the napkin.""}"
job_0085_gpt_image_1_00,combined_spatial_cardinality_032,openai,gpt-image-1,combined_spatial_cardinality_032_identity_object_1,object_identity,pass,There are clearly identifiable thumbtacks on the desk.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable thumbtacks on the desk.""}"
job_0085_gpt_image_1_00,combined_spatial_cardinality_032,openai,gpt-image-1,combined_spatial_cardinality_032_identity_object_2,object_identity,pass,A clearly identifiable marble is present on the desk.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable marble is present on the desk.""}"
job_0085_gpt_image_1_00,combined_spatial_cardinality_032,openai,gpt-image-1,combined_spatial_cardinality_032_cardinality,cardinality,pass,There are exactly 5 clearly visible thumbtacks on the desk.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 5 clearly visible thumbtacks on the desk.""}"
job_0085_gpt_image_1_00,combined_spatial_cardinality_032,openai,gpt-image-1,combined_spatial_cardinality_032_spatial,spatial_relation,pass,There are thumbtacks clearly positioned to the right of the marble.,success,"{""label"": ""pass"", ""reason"": ""There are thumbtacks clearly positioned to the right of the marble.""}"
job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,google,gemini-2.5-flash-image,combined_spatial_cardinality_030_identity_object_1,object_identity,pass,There are two clearly identifiable small paper clips on the table.,success,"{""label"": ""pass"", ""reason"": ""There are two clearly identifiable small paper clips on the table.""}"
job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,google,gemini-2.5-flash-image,combined_spatial_cardinality_030_identity_object_2,object_identity,fail,"The image shows a large marble-textured sphere, not a clearly identifiable marble.",success,"{""label"": ""fail"", ""reason"": ""The image shows a large marble-textured sphere, not a clearly identifiable marble.""}"
job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,google,gemini-2.5-flash-image,combined_spatial_cardinality_030_cardinality,cardinality,fail,There are only two small paper clips clearly visible.,success,"{""label"": ""fail"", ""reason"": ""There are only two small paper clips clearly visible.""}"
job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,google,gemini-2.5-flash-image,combined_spatial_cardinality_030_spatial,spatial_relation,fail,"The small paper clips are to the left of the marble, not to the right.",success,"{""label"": ""fail"", ""reason"": ""The small paper clips are to the left of the marble, not to the right.""}"
job_0087_gpt_image_1_00,combined_spatial_cardinality_024,openai,gpt-image-1,combined_spatial_cardinality_024_identity_object_1,object_identity,pass,There are several clearly identifiable thumbtacks on the table.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable thumbtacks on the table.""}"
job_0087_gpt_image_1_00,combined_spatial_cardinality_024,openai,gpt-image-1,combined_spatial_cardinality_024_identity_object_2,object_identity,pass,A clearly identifiable food container is present on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable food container is present on the table.""}"
job_0087_gpt_image_1_00,combined_spatial_cardinality_024,openai,gpt-image-1,combined_spatial_cardinality_024_cardinality,cardinality,fail,There are four clearly visible thumbtacks on the table.,success,"{""label"": ""fail"", ""reason"": ""There are four clearly visible thumbtacks on the table.""}"
job_0087_gpt_image_1_00,combined_spatial_cardinality_024,openai,gpt-image-1,combined_spatial_cardinality_024_spatial,spatial_relation,pass,Thumbtacks are clearly visible outside the food container.,success,"{""label"": ""pass"", ""reason"": ""Thumbtacks are clearly visible outside the food container.""}"
job_0088_gemini_2_5_flash_image_00,combined_spatial_cardinality_015,google,gemini-2.5-flash-image,combined_spatial_cardinality_015_identity_object_1,object_identity,pass,Three clearly identifiable dice are present on the paper.,success,"{""label"": ""pass"", ""reason"": ""Three clearly identifiable dice are present on the paper.""}"
job_0088_gemini_2_5_flash_image_00,combined_spatial_cardinality_015,google,gemini-2.5-flash-image,combined_spatial_cardinality_015_identity_object_2,object_identity,pass,A clearly identifiable index card is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable index card is present in the image.""}"
job_0088_gemini_2_5_flash_image_00,combined_spatial_cardinality_015,google,gemini-2.5-flash-image,combined_spatial_cardinality_015_cardinality,cardinality,pass,There are exactly three clearly visible dice on the paper.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible dice on the paper.""}"
job_0088_gemini_2_5_flash_image_00,combined_spatial_cardinality_015,google,gemini-2.5-flash-image,combined_spatial_cardinality_015_spatial,spatial_relation,pass,There are dice clearly shown on top of an index card.,success,"{""label"": ""pass"", ""reason"": ""There are dice clearly shown on top of an index card.""}"
job_0089_gpt_image_1_00,combined_spatial_cardinality_005,openai,gpt-image-1,combined_spatial_cardinality_005_identity_object_1,object_identity,pass,There are clearly identifiable thin rubber bands in the bowl.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable thin rubber bands in the bowl.""}"
job_0089_gpt_image_1_00,combined_spatial_cardinality_005,openai,gpt-image-1,combined_spatial_cardinality_005_identity_object_2,object_identity,fail,"The image contains a bowl, not a clearly identifiable cup.",success,"{""label"": ""fail"", ""reason"": ""The image contains a bowl, not a clearly identifiable cup.""}"
job_0089_gpt_image_1_00,combined_spatial_cardinality_005,openai,gpt-image-1,combined_spatial_cardinality_005_cardinality,cardinality,ambiguous,"The rubber bands are overlapping, making it unclear if there are exactly five.",success,"{""label"": ""ambiguous"", ""reason"": ""The rubber bands are overlapping, making it unclear if there are exactly five.""}"
job_0089_gpt_image_1_00,combined_spatial_cardinality_005,openai,gpt-image-1,combined_spatial_cardinality_005_spatial,spatial_relation,pass,There are thin rubber bands clearly visible inside a cup.,success,"{""label"": ""pass"", ""reason"": ""There are thin rubber bands clearly visible inside a cup.""}"
job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,google,gemini-2.5-flash-image,combined_spatial_cardinality_022_identity_object_1,object_identity,pass,Several clearly identifiable thin rubber bands are visible on the cutting board.,success,"{""label"": ""pass"", ""reason"": ""Several clearly identifiable thin rubber bands are visible on the cutting board.""}"
job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,google,gemini-2.5-flash-image,combined_spatial_cardinality_022_identity_object_2,object_identity,pass,A clearly identifiable cutting board is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cutting board is present in the image.""}"
job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,google,gemini-2.5-flash-image,combined_spatial_cardinality_022_cardinality,cardinality,fail,There are more than 6 clearly visible thin rubber bands.,success,"{""label"": ""fail"", ""reason"": ""There are more than 6 clearly visible thin rubber bands.""}"
job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,google,gemini-2.5-flash-image,combined_spatial_cardinality_022_spatial,spatial_relation,pass,Several thin rubber bands are clearly visible on top of a cutting board.,success,"{""label"": ""pass"", ""reason"": ""Several thin rubber bands are clearly visible on top of a cutting board.""}"
job_0091_gpt_image_1_00,combined_spatial_cardinality_029,openai,gpt-image-1,combined_spatial_cardinality_029_identity_object_1,object_identity,pass,There are several clearly identifiable thin rubber bands in the image.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable thin rubber bands in the image.""}"
job_0091_gpt_image_1_00,combined_spatial_cardinality_029,openai,gpt-image-1,combined_spatial_cardinality_029_identity_object_2,object_identity,pass,A clearly identifiable small box is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small box is present in the image.""}"
job_0091_gpt_image_1_00,combined_spatial_cardinality_029,openai,gpt-image-1,combined_spatial_cardinality_029_cardinality,cardinality,pass,There are exactly 4 clearly visible thin rubber bands.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 4 clearly visible thin rubber bands.""}"
job_0091_gpt_image_1_00,combined_spatial_cardinality_029,openai,gpt-image-1,combined_spatial_cardinality_029_spatial,spatial_relation,pass,There are thin rubber bands outside a small box.,success,"{""label"": ""pass"", ""reason"": ""There are thin rubber bands outside a small box.""}"
job_0092_gemini_2_5_flash_image_00,combined_spatial_cardinality_027,google,gemini-2.5-flash-image,combined_spatial_cardinality_027_identity_object_1,object_identity,pass,There are several clearly identifiable thumbtacks on the picnic blanket.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable thumbtacks on the picnic blanket.""}"
job_0092_gemini_2_5_flash_image_00,combined_spatial_cardinality_027,google,gemini-2.5-flash-image,combined_spatial_cardinality_027_identity_object_2,object_identity,pass,A clear plastic food container with salad is visible on the picnic blanket.,success,"{""label"": ""pass"", ""reason"": ""A clear plastic food container with salad is visible on the picnic blanket.""}"
job_0092_gemini_2_5_flash_image_00,combined_spatial_cardinality_027,google,gemini-2.5-flash-image,combined_spatial_cardinality_027_cardinality,cardinality,fail,"There are five clearly visible thumbtacks, not exactly four.",success,"{""label"": ""fail"", ""reason"": ""There are five clearly visible thumbtacks, not exactly four.""}"
job_0092_gemini_2_5_flash_image_00,combined_spatial_cardinality_027,google,gemini-2.5-flash-image,combined_spatial_cardinality_027_spatial,spatial_relation,pass,Several thumbtacks are clearly visible outside the food container.,success,"{""label"": ""pass"", ""reason"": ""Several thumbtacks are clearly visible outside the food container.""}"
job_0093_gpt_image_1_00,combined_spatial_cardinality_018,openai,gpt-image-1,combined_spatial_cardinality_018_identity_object_1,object_identity,ambiguous,The round objects resemble coins but lack clear identifying features such as markings or engravings.,success,"{""label"": ""ambiguous"", ""reason"": ""The round objects resemble coins but lack clear identifying features such as markings or engravings.""}"
job_0093_gpt_image_1_00,combined_spatial_cardinality_018,openai,gpt-image-1,combined_spatial_cardinality_018_identity_object_2,object_identity,pass,A clearly identifiable notebook is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable notebook is present in the image.""}"
job_0093_gpt_image_1_00,combined_spatial_cardinality_018,openai,gpt-image-1,combined_spatial_cardinality_018_cardinality,cardinality,fail,There are six clearly visible coins on the notebook.,success,"{""label"": ""fail"", ""reason"": ""There are six clearly visible coins on the notebook.""}"
job_0093_gpt_image_1_00,combined_spatial_cardinality_018,openai,gpt-image-1,combined_spatial_cardinality_018_spatial,spatial_relation,ambiguous,The objects on the notebook resemble coins but their identity as coins is unclear.,success,"{""label"": ""ambiguous"", ""reason"": ""The objects on the notebook resemble coins but their identity as coins is unclear.""}"
job_0094_gemini_2_5_flash_image_00,combined_spatial_cardinality_033,google,gemini-2.5-flash-image,combined_spatial_cardinality_033_identity_object_1,object_identity,pass,There are several clearly identifiable small flat washers visible on the table.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable small flat washers visible on the table.""}"
