repair_id,repaired_image_id,source_image_id,source_prompt_id,constraint_id,constraint_type,check_text,before_label,after_label,after_notes,is_target_constraint
repair_vlm_041_job_0054_gemini_2_5_flash_image_00,repair_job_vlm_0041_gemini_2_5_flash_image_00,job_0054_gemini_2_5_flash_image_00,combined_spatial_attribute_007,combined_spatial_attribute_007_identity_object_2,object_identity,Does the image contain a clearly identifiable serving bowl?,fail,pass,,False
repair_vlm_041_job_0054_gemini_2_5_flash_image_00,repair_job_vlm_0041_gemini_2_5_flash_image_00,job_0054_gemini_2_5_flash_image_00,combined_spatial_attribute_007,combined_spatial_attribute_007_attribute_object_1,attribute,Does the image show a glossy white small paper clip?,pass,pass,,True
repair_vlm_041_job_0054_gemini_2_5_flash_image_00,repair_job_vlm_0041_gemini_2_5_flash_image_00,job_0054_gemini_2_5_flash_image_00,combined_spatial_attribute_007,combined_spatial_attribute_007_attribute_object_2,attribute,Does the image show a transparent glass serving bowl?,pass,pass,,False
repair_vlm_041_job_0054_gemini_2_5_flash_image_00,repair_job_vlm_0041_gemini_2_5_flash_image_00,job_0054_gemini_2_5_flash_image_00,combined_spatial_attribute_007,combined_spatial_attribute_007_spatial,spatial_relation,Does the image show a small paper clip to the left of a serving bowl?,pass,pass,,True
repair_vlm_042_job_0055_gpt_image_1_00,repair_job_vlm_0042_gpt_image_1_00,job_0055_gpt_image_1_00,combined_spatial_attribute_025,combined_spatial_attribute_025_identity_object_1,object_identity,Does the image contain a clearly identifiable serving bowl?,pass,pass,,False
repair_vlm_042_job_0055_gpt_image_1_00,repair_job_vlm_0042_gpt_image_1_00,job_0055_gpt_image_1_00,combined_spatial_attribute_025,combined_spatial_attribute_025_identity_object_2,object_identity,Does the image contain a clearly identifiable tray?,pass,pass,,False
repair_vlm_042_job_0055_gpt_image_1_00,repair_job_vlm_0042_gpt_image_1_00,job_0055_gpt_image_1_00,combined_spatial_attribute_025,combined_spatial_attribute_025_attribute_object_1,attribute,Does the image show a matte black serving bowl?,pass,pass,,False
repair_vlm_042_job_0055_gpt_image_1_00,repair_job_vlm_0042_gpt_image_1_00,job_0055_gpt_image_1_00,combined_spatial_attribute_025,combined_spatial_attribute_025_attribute_object_2,attribute,Does the image show a white speckled tray?,pass,pass,,True
repair_vlm_042_job_0055_gpt_image_1_00,repair_job_vlm_0042_gpt_image_1_00,job_0055_gpt_image_1_00,combined_spatial_attribute_025,combined_spatial_attribute_025_spatial,spatial_relation,Does the image show a serving bowl to the right of a tray?,fail,pass,,True
repair_vlm_043_job_0059_gpt_image_1_00,repair_job_vlm_0043_gpt_image_1_00,job_0059_gpt_image_1_00,combined_spatial_attribute_023,combined_spatial_attribute_023_identity_object_1,object_identity,Does the image contain a clearly identifiable bottle cap?,ambiguous,pass,,True
repair_vlm_043_job_0059_gpt_image_1_00,repair_job_vlm_0043_gpt_image_1_00,job_0059_gpt_image_1_00,combined_spatial_attribute_023,combined_spatial_attribute_023_identity_object_2,object_identity,Does the image contain a clearly identifiable tray?,pass,pass,,False
repair_vlm_043_job_0059_gpt_image_1_00,repair_job_vlm_0043_gpt_image_1_00,job_0059_gpt_image_1_00,combined_spatial_attribute_023,combined_spatial_attribute_023_attribute_object_1,attribute,Does the image show a ceramic bottle cap?,pass,pass,,False
repair_vlm_043_job_0059_gpt_image_1_00,repair_job_vlm_0043_gpt_image_1_00,job_0059_gpt_image_1_00,combined_spatial_attribute_023,combined_spatial_attribute_023_attribute_object_2,attribute,Does the image show a plastic tray?,pass,pass,,False
repair_vlm_043_job_0059_gpt_image_1_00,repair_job_vlm_0043_gpt_image_1_00,job_0059_gpt_image_1_00,combined_spatial_attribute_023,combined_spatial_attribute_023_spatial,spatial_relation,Does the image show a bottle cap outside a tray?,pass,pass,,False
repair_vlm_044_job_0064_gemini_2_5_flash_image_00,repair_job_vlm_0044_gemini_2_5_flash_image_00,job_0064_gemini_2_5_flash_image_00,combined_spatial_attribute_015,combined_spatial_attribute_015_identity_object_1,object_identity,Does the image contain a clearly identifiable coin?,fail,pass,,True
repair_vlm_044_job_0064_gemini_2_5_flash_image_00,repair_job_vlm_0044_gemini_2_5_flash_image_00,job_0064_gemini_2_5_flash_image_00,combined_spatial_attribute_015,combined_spatial_attribute_015_identity_object_2,object_identity,Does the image contain a clearly identifiable tray?,pass,pass,,False
repair_vlm_044_job_0064_gemini_2_5_flash_image_00,repair_job_vlm_0044_gemini_2_5_flash_image_00,job_0064_gemini_2_5_flash_image_00,combined_spatial_attribute_015,combined_spatial_attribute_015_attribute_object_1,attribute,Does the image show a transparent glass coin?,pass,pass,,False
repair_vlm_044_job_0064_gemini_2_5_flash_image_00,repair_job_vlm_0044_gemini_2_5_flash_image_00,job_0064_gemini_2_5_flash_image_00,combined_spatial_attribute_015,combined_spatial_attribute_015_attribute_object_2,attribute,Does the image show a matte black tray?,pass,pass,,False
repair_vlm_044_job_0064_gemini_2_5_flash_image_00,repair_job_vlm_0044_gemini_2_5_flash_image_00,job_0064_gemini_2_5_flash_image_00,combined_spatial_attribute_015,combined_spatial_attribute_015_spatial,spatial_relation,Does the image show a coin on top of a tray?,pass,pass,,False
repair_vlm_045_job_0065_gpt_image_1_00,repair_job_vlm_0045_gpt_image_1_00,job_0065_gpt_image_1_00,combined_spatial_attribute_020,combined_spatial_attribute_020_identity_object_1,object_identity,Does the image contain a clearly identifiable thin rubber band?,pass,pass,,True
repair_vlm_045_job_0065_gpt_image_1_00,repair_job_vlm_0045_gpt_image_1_00,job_0065_gpt_image_1_00,combined_spatial_attribute_020,combined_spatial_attribute_020_identity_object_2,object_identity,Does the image contain a clearly identifiable tray?,pass,pass,,False
repair_vlm_045_job_0065_gpt_image_1_00,repair_job_vlm_0045_gpt_image_1_00,job_0065_gpt_image_1_00,combined_spatial_attribute_020,combined_spatial_attribute_020_attribute_object_1,attribute,Does the image show a reflective metallic thin rubber band?,fail,pass,,True
repair_vlm_045_job_0065_gpt_image_1_00,repair_job_vlm_0045_gpt_image_1_00,job_0065_gpt_image_1_00,combined_spatial_attribute_020,combined_spatial_attribute_020_attribute_object_2,attribute,Does the image show a plastic tray?,pass,pass,,False
repair_vlm_045_job_0065_gpt_image_1_00,repair_job_vlm_0045_gpt_image_1_00,job_0065_gpt_image_1_00,combined_spatial_attribute_020,combined_spatial_attribute_020_spatial,spatial_relation,Does the image show a thin rubber band outside a tray?,pass,pass,,True
repair_vlm_046_job_0067_gpt_image_1_00,repair_job_vlm_0046_gpt_image_1_00,job_0067_gpt_image_1_00,combined_spatial_attribute_027,combined_spatial_attribute_027_identity_object_1,object_identity,Does the image contain a clearly identifiable index card?,pass,pass,,True
repair_vlm_046_job_0067_gpt_image_1_00,repair_job_vlm_0046_gpt_image_1_00,job_0067_gpt_image_1_00,combined_spatial_attribute_027,combined_spatial_attribute_027_identity_object_2,object_identity,Does the image contain a clearly identifiable serving bowl?,pass,pass,,False
repair_vlm_046_job_0067_gpt_image_1_00,repair_job_vlm_0046_gpt_image_1_00,job_0067_gpt_image_1_00,combined_spatial_attribute_027,combined_spatial_attribute_027_attribute_object_1,attribute,Does the image show a black-and-white checkered index card?,pass,pass,,False
repair_vlm_046_job_0067_gpt_image_1_00,repair_job_vlm_0046_gpt_image_1_00,job_0067_gpt_image_1_00,combined_spatial_attribute_027,combined_spatial_attribute_027_attribute_object_2,attribute,Does the image show a white speckled serving bowl?,pass,pass,,False
repair_vlm_046_job_0067_gpt_image_1_00,repair_job_vlm_0046_gpt_image_1_00,job_0067_gpt_image_1_00,combined_spatial_attribute_027,combined_spatial_attribute_027_spatial,spatial_relation,Does the image show a index card to the right of a serving bowl?,pass,pass,,False
repair_vlm_047_job_0069_gpt_image_1_00,repair_job_vlm_0047_gpt_image_1_00,job_0069_gpt_image_1_00,combined_spatial_attribute_032,combined_spatial_attribute_032_identity_object_1,object_identity,Does the image contain a clearly identifiable cutting board?,ambiguous,pass,,True
repair_vlm_047_job_0069_gpt_image_1_00,repair_job_vlm_0047_gpt_image_1_00,job_0069_gpt_image_1_00,combined_spatial_attribute_032,combined_spatial_attribute_032_identity_object_2,object_identity,Does the image contain a clearly identifiable coin?,pass,fail,"the round item cannot be a coin.",True
repair_vlm_047_job_0069_gpt_image_1_00,repair_job_vlm_0047_gpt_image_1_00,job_0069_gpt_image_1_00,combined_spatial_attribute_032,combined_spatial_attribute_032_attribute_object_1,attribute,Does the image show a blue-and-white striped cutting board?,pass,pass,,False
repair_vlm_047_job_0069_gpt_image_1_00,repair_job_vlm_0047_gpt_image_1_00,job_0069_gpt_image_1_00,combined_spatial_attribute_032,combined_spatial_attribute_032_attribute_object_2,attribute,Does the image show a ceramic coin?,pass,pass,,False
repair_vlm_047_job_0069_gpt_image_1_00,repair_job_vlm_0047_gpt_image_1_00,job_0069_gpt_image_1_00,combined_spatial_attribute_032,combined_spatial_attribute_032_spatial,spatial_relation,Does the image show a cutting board under a coin?,pass,pass,,False
repair_vlm_048_job_0070_gemini_2_5_flash_image_00,repair_job_vlm_0048_gemini_2_5_flash_image_00,job_0070_gemini_2_5_flash_image_00,combined_spatial_attribute_004,combined_spatial_attribute_004_identity_object_1,object_identity,Does the image contain a clearly identifiable standard sewing button?,pass,pass,,False
repair_vlm_048_job_0070_gemini_2_5_flash_image_00,repair_job_vlm_0048_gemini_2_5_flash_image_00,job_0070_gemini_2_5_flash_image_00,combined_spatial_attribute_004,combined_spatial_attribute_004_identity_object_2,object_identity,Does the image contain a clearly identifiable small box?,pass,pass,,False
repair_vlm_048_job_0070_gemini_2_5_flash_image_00,repair_job_vlm_0048_gemini_2_5_flash_image_00,job_0070_gemini_2_5_flash_image_00,combined_spatial_attribute_004,combined_spatial_attribute_004_attribute_object_1,attribute,Does the image show a matte black standard sewing button?,pass,pass,,False
repair_vlm_048_job_0070_gemini_2_5_flash_image_00,repair_job_vlm_0048_gemini_2_5_flash_image_00,job_0070_gemini_2_5_flash_image_00,combined_spatial_attribute_004,combined_spatial_attribute_004_attribute_object_2,attribute,Does the image show a plastic small box?,pass,pass,,False
repair_vlm_048_job_0070_gemini_2_5_flash_image_00,repair_job_vlm_0048_gemini_2_5_flash_image_00,job_0070_gemini_2_5_flash_image_00,combined_spatial_attribute_004,combined_spatial_attribute_004_spatial,spatial_relation,Does the image show a standard sewing button inside a small box?,pass,pass,,True
repair_vlm_049_job_0071_gpt_image_1_00,repair_job_vlm_0049_gpt_image_1_00,job_0071_gpt_image_1_00,combined_spatial_attribute_018,combined_spatial_attribute_018_identity_object_1,object_identity,Does the image contain a clearly identifiable standard sewing button?,pass,pass,,True
repair_vlm_049_job_0071_gpt_image_1_00,repair_job_vlm_0049_gpt_image_1_00,job_0071_gpt_image_1_00,combined_spatial_attribute_018,combined_spatial_attribute_018_identity_object_2,object_identity,Does the image contain a clearly identifiable serving bowl?,pass,pass,,False
repair_vlm_049_job_0071_gpt_image_1_00,repair_job_vlm_0049_gpt_image_1_00,job_0071_gpt_image_1_00,combined_spatial_attribute_018,combined_spatial_attribute_018_attribute_object_1,attribute,Does the image show a matte black standard sewing button?,pass,pass,,True
repair_vlm_049_job_0071_gpt_image_1_00,repair_job_vlm_0049_gpt_image_1_00,job_0071_gpt_image_1_00,combined_spatial_attribute_018,combined_spatial_attribute_018_attribute_object_2,attribute,Does the image show a multicolored serving bowl?,pass,pass,,False
repair_vlm_049_job_0071_gpt_image_1_00,repair_job_vlm_0049_gpt_image_1_00,job_0071_gpt_image_1_00,combined_spatial_attribute_018,combined_spatial_attribute_018_spatial,spatial_relation,Does the image show a standard sewing button on top of a serving bowl?,pass,pass,,True
repair_vlm_050_job_0072_gemini_2_5_flash_image_00,repair_job_vlm_0050_gemini_2_5_flash_image_00,job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,combined_spatial_attribute_034_identity_object_1,object_identity,Does the image contain a clearly identifiable index card?,pass,pass,,False
repair_vlm_050_job_0072_gemini_2_5_flash_image_00,repair_job_vlm_0050_gemini_2_5_flash_image_00,job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,combined_spatial_attribute_034_identity_object_2,object_identity,Does the image contain a clearly identifiable bottle cap?,ambiguous,fail,"it's a serving bowl, not bottle cap.",True
repair_vlm_050_job_0072_gemini_2_5_flash_image_00,repair_job_vlm_0050_gemini_2_5_flash_image_00,job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,combined_spatial_attribute_034_attribute_object_1,attribute,Does the image show a multicolored index card?,pass,pass,,False
repair_vlm_050_job_0072_gemini_2_5_flash_image_00,repair_job_vlm_0050_gemini_2_5_flash_image_00,job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,combined_spatial_attribute_034_attribute_object_2,attribute,Does the image show a transparent glass bottle cap?,pass,pass,,True
repair_vlm_050_job_0072_gemini_2_5_flash_image_00,repair_job_vlm_0050_gemini_2_5_flash_image_00,job_0072_gemini_2_5_flash_image_00,combined_spatial_attribute_034,combined_spatial_attribute_034_spatial,spatial_relation,Does the image show a index card under a bottle cap?,fail,pass,,True
repair_vlm_051_job_0074_gemini_2_5_flash_image_00,repair_job_vlm_0051_gemini_2_5_flash_image_00,job_0074_gemini_2_5_flash_image_00,combined_spatial_cardinality_028,combined_spatial_cardinality_028_identity_object_1,object_identity,Does the image contain a clearly identifiable bottle cap?,pass,pass,,False
repair_vlm_051_job_0074_gemini_2_5_flash_image_00,repair_job_vlm_0051_gemini_2_5_flash_image_00,job_0074_gemini_2_5_flash_image_00,combined_spatial_cardinality_028,combined_spatial_cardinality_028_identity_object_2,object_identity,Does the image contain a clearly identifiable tray?,pass,pass,,False
repair_vlm_051_job_0074_gemini_2_5_flash_image_00,repair_job_vlm_0051_gemini_2_5_flash_image_00,job_0074_gemini_2_5_flash_image_00,combined_spatial_cardinality_028,combined_spatial_cardinality_028_cardinality,cardinality,Does the image contain exactly 4 clearly visible bottle caps?,fail,fail,"there are five bottle caps, not four.",True
repair_vlm_051_job_0074_gemini_2_5_flash_image_00,repair_job_vlm_0051_gemini_2_5_flash_image_00,job_0074_gemini_2_5_flash_image_00,combined_spatial_cardinality_028,combined_spatial_cardinality_028_spatial,spatial_relation,Does the image show a bottle cap outside a tray?,pass,pass,,False
repair_vlm_052_job_0075_gpt_image_1_00,repair_job_vlm_0052_gpt_image_1_00,job_0075_gpt_image_1_00,combined_spatial_cardinality_021,combined_spatial_cardinality_021_identity_object_1,object_identity,Does the image contain a clearly identifiable standard sewing button?,pass,pass,,True
repair_vlm_052_job_0075_gpt_image_1_00,repair_job_vlm_0052_gpt_image_1_00,job_0075_gpt_image_1_00,combined_spatial_cardinality_021,combined_spatial_cardinality_021_identity_object_2,object_identity,Does the image contain a clearly identifiable notebook?,pass,pass,,False
repair_vlm_052_job_0075_gpt_image_1_00,repair_job_vlm_0052_gpt_image_1_00,job_0075_gpt_image_1_00,combined_spatial_cardinality_021,combined_spatial_cardinality_021_cardinality,cardinality,Does the image contain exactly 6 clearly visible standard sewing buttons?,pass,pass,,False
repair_vlm_052_job_0075_gpt_image_1_00,repair_job_vlm_0052_gpt_image_1_00,job_0075_gpt_image_1_00,combined_spatial_cardinality_021,combined_spatial_cardinality_021_spatial,spatial_relation,Does the image show a standard sewing button on top of a notebook?,pass,pass,,True
repair_vlm_053_job_0076_gemini_2_5_flash_image_00,repair_job_vlm_0053_gemini_2_5_flash_image_00,job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,combined_spatial_cardinality_001_identity_object_1,object_identity,Does the image contain a clearly identifiable die?,pass,pass,,False
repair_vlm_053_job_0076_gemini_2_5_flash_image_00,repair_job_vlm_0053_gemini_2_5_flash_image_00,job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,combined_spatial_cardinality_001_identity_object_2,object_identity,Does the image contain a clearly identifiable cup?,pass,pass,,True
repair_vlm_053_job_0076_gemini_2_5_flash_image_00,repair_job_vlm_0053_gemini_2_5_flash_image_00,job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,combined_spatial_cardinality_001_cardinality,cardinality,Does the image contain exactly 4 clearly visible dice?,fail,pass,,False
repair_vlm_053_job_0076_gemini_2_5_flash_image_00,repair_job_vlm_0053_gemini_2_5_flash_image_00,job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,combined_spatial_cardinality_001_spatial,spatial_relation,Does the image show a die inside a cup?,pass,pass,,False
repair_vlm_054_job_0078_gemini_2_5_flash_image_00,repair_job_vlm_0054_gemini_2_5_flash_image_00,job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,combined_spatial_cardinality_026_identity_object_1,object_identity,Does the image contain a clearly identifiable standard safety pin?,pass,pass,,False
repair_vlm_054_job_0078_gemini_2_5_flash_image_00,repair_job_vlm_0054_gemini_2_5_flash_image_00,job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,combined_spatial_cardinality_026_identity_object_2,object_identity,Does the image contain a clearly identifiable food container?,pass,pass,,False
repair_vlm_054_job_0078_gemini_2_5_flash_image_00,repair_job_vlm_0054_gemini_2_5_flash_image_00,job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,combined_spatial_cardinality_026_cardinality,cardinality,Does the image contain exactly 4 clearly visible standard safety pins?,fail,fail,"there are five safety pins, not four.",True
repair_vlm_054_job_0078_gemini_2_5_flash_image_00,repair_job_vlm_0054_gemini_2_5_flash_image_00,job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,combined_spatial_cardinality_026_spatial,spatial_relation,Does the image show a standard safety pin outside a food container?,pass,pass,,False
repair_vlm_055_job_0080_gemini_2_5_flash_image_00,repair_job_vlm_0055_gemini_2_5_flash_image_00,job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,combined_spatial_cardinality_023_identity_object_1,object_identity,Does the image contain a clearly identifiable standard sewing button?,pass,pass,,False
repair_vlm_055_job_0080_gemini_2_5_flash_image_00,repair_job_vlm_0055_gemini_2_5_flash_image_00,job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,combined_spatial_cardinality_023_identity_object_2,object_identity,Does the image contain a clearly identifiable tray?,fail,pass,,True
repair_vlm_055_job_0080_gemini_2_5_flash_image_00,repair_job_vlm_0055_gemini_2_5_flash_image_00,job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,combined_spatial_cardinality_023_cardinality,cardinality,Does the image contain exactly 3 clearly visible standard sewing buttons?,fail,fail,"there are five buttons, not three.",True
repair_vlm_055_job_0080_gemini_2_5_flash_image_00,repair_job_vlm_0055_gemini_2_5_flash_image_00,job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,combined_spatial_cardinality_023_spatial,spatial_relation,Does the image show a standard sewing button outside a tray?,ambiguous,pass,,False
repair_vlm_056_job_0081_gpt_image_1_00,repair_job_vlm_0056_gpt_image_1_00,job_0081_gpt_image_1_00,combined_spatial_cardinality_019,combined_spatial_cardinality_019_identity_object_1,object_identity,Does the image contain a clearly identifiable standard safety pin?,pass,pass,,False
repair_vlm_056_job_0081_gpt_image_1_00,repair_job_vlm_0056_gpt_image_1_00,job_0081_gpt_image_1_00,combined_spatial_cardinality_019,combined_spatial_cardinality_019_identity_object_2,object_identity,Does the image contain a clearly identifiable plate?,pass,pass,,False
repair_vlm_056_job_0081_gpt_image_1_00,repair_job_vlm_0056_gpt_image_1_00,job_0081_gpt_image_1_00,combined_spatial_cardinality_019,combined_spatial_cardinality_019_cardinality,cardinality,Does the image contain exactly 5 clearly visible standard safety pins?,pass,pass,,True
repair_vlm_056_job_0081_gpt_image_1_00,repair_job_vlm_0056_gpt_image_1_00,job_0081_gpt_image_1_00,combined_spatial_cardinality_019,combined_spatial_cardinality_019_spatial,spatial_relation,Does the image show a standard safety pin on top of a plate?,pass,pass,,False
repair_vlm_057_job_0082_gemini_2_5_flash_image_00,repair_job_vlm_0057_gemini_2_5_flash_image_00,job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,combined_spatial_cardinality_034_identity_object_1,object_identity,Does the image contain a clearly identifiable standard safety pin?,pass,pass,,False
repair_vlm_057_job_0082_gemini_2_5_flash_image_00,repair_job_vlm_0057_gemini_2_5_flash_image_00,job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,combined_spatial_cardinality_034_identity_object_2,object_identity,Does the image contain a clearly identifiable plate?,pass,pass,,False
repair_vlm_057_job_0082_gemini_2_5_flash_image_00,repair_job_vlm_0057_gemini_2_5_flash_image_00,job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,combined_spatial_cardinality_034_cardinality,cardinality,Does the image contain exactly 6 clearly visible standard safety pins?,fail,fail,"there are five safety pins, not six.",False
repair_vlm_057_job_0082_gemini_2_5_flash_image_00,repair_job_vlm_0057_gemini_2_5_flash_image_00,job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,combined_spatial_cardinality_034_spatial,spatial_relation,Does the image show a standard safety pin to the right of a plate?,fail,pass,,True
repair_vlm_058_job_0083_gpt_image_1_00,repair_job_vlm_0058_gpt_image_1_00,job_0083_gpt_image_1_00,combined_spatial_cardinality_008,combined_spatial_cardinality_008_identity_object_1,object_identity,Does the image contain a clearly identifiable marble?,pass,pass,,False
repair_vlm_058_job_0083_gpt_image_1_00,repair_job_vlm_0058_gpt_image_1_00,job_0083_gpt_image_1_00,combined_spatial_cardinality_008,combined_spatial_cardinality_008_identity_object_2,object_identity,Does the image contain a clearly identifiable serving bowl?,pass,pass,,False
repair_vlm_058_job_0083_gpt_image_1_00,repair_job_vlm_0058_gpt_image_1_00,job_0083_gpt_image_1_00,combined_spatial_cardinality_008,combined_spatial_cardinality_008_cardinality,cardinality,Does the image contain exactly 4 clearly visible marbles?,fail,pass,,True
repair_vlm_058_job_0083_gpt_image_1_00,repair_job_vlm_0058_gpt_image_1_00,job_0083_gpt_image_1_00,combined_spatial_cardinality_008,combined_spatial_cardinality_008_spatial,spatial_relation,Does the image show a marble to the left of a serving bowl?,fail,pass,,False
repair_vlm_059_job_0084_gemini_2_5_flash_image_00,repair_job_vlm_0059_gemini_2_5_flash_image_00,job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,combined_spatial_cardinality_011_identity_object_1,object_identity,Does the image contain a clearly identifiable standard safety pin?,pass,pass,,False
repair_vlm_059_job_0084_gemini_2_5_flash_image_00,repair_job_vlm_0059_gemini_2_5_flash_image_00,job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,combined_spatial_cardinality_011_identity_object_2,object_identity,Does the image contain a clearly identifiable napkin?,pass,pass,,False
repair_vlm_059_job_0084_gemini_2_5_flash_image_00,repair_job_vlm_0059_gemini_2_5_flash_image_00,job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,combined_spatial_cardinality_011_cardinality,cardinality,Does the image contain exactly 5 clearly visible standard safety pins?,pass,pass,,False
repair_vlm_059_job_0084_gemini_2_5_flash_image_00,repair_job_vlm_0059_gemini_2_5_flash_image_00,job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,combined_spatial_cardinality_011_spatial,spatial_relation,Does the image show a standard safety pin to the left of a napkin?,fail,fail,"the safety pins are on the top of the napkin, not to the left.",True
repair_vlm_060_job_0086_gemini_2_5_flash_image_00,repair_job_vlm_0060_gemini_2_5_flash_image_00,job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,combined_spatial_cardinality_030_identity_object_1,object_identity,Does the image contain a clearly identifiable small paper clip?,pass,pass,,False
repair_vlm_060_job_0086_gemini_2_5_flash_image_00,repair_job_vlm_0060_gemini_2_5_flash_image_00,job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,combined_spatial_cardinality_030_identity_object_2,object_identity,Does the image contain a clearly identifiable marble?,pass,pass,,True
repair_vlm_060_job_0086_gemini_2_5_flash_image_00,repair_job_vlm_0060_gemini_2_5_flash_image_00,job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,combined_spatial_cardinality_030_cardinality,cardinality,Does the image contain exactly 3 clearly visible small paper clips?,fail,pass,,True
repair_vlm_060_job_0086_gemini_2_5_flash_image_00,repair_job_vlm_0060_gemini_2_5_flash_image_00,job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,combined_spatial_cardinality_030_spatial,spatial_relation,Does the image show a small paper clip to the right of a marble?,pass,pass,,False
repair_vlm_061_job_0087_gpt_image_1_00,repair_job_vlm_0061_gpt_image_1_00,job_0087_gpt_image_1_00,combined_spatial_cardinality_024,combined_spatial_cardinality_024_identity_object_1,object_identity,Does the image contain a clearly identifiable thumbtack?,pass,fail,"the items cannot be thumbtacks.",False
repair_vlm_061_job_0087_gpt_image_1_00,repair_job_vlm_0061_gpt_image_1_00,job_0087_gpt_image_1_00,combined_spatial_cardinality_024,combined_spatial_cardinality_024_identity_object_2,object_identity,Does the image contain a clearly identifiable food container?,pass,pass,,False
repair_vlm_061_job_0087_gpt_image_1_00,repair_job_vlm_0061_gpt_image_1_00,job_0087_gpt_image_1_00,combined_spatial_cardinality_024,combined_spatial_cardinality_024_cardinality,cardinality,Does the image contain exactly 3 clearly visible thumbtacks?,fail,pass,,True
repair_vlm_061_job_0087_gpt_image_1_00,repair_job_vlm_0061_gpt_image_1_00,job_0087_gpt_image_1_00,combined_spatial_cardinality_024,combined_spatial_cardinality_024_spatial,spatial_relation,Does the image show a thumbtack outside a food container?,pass,pass,,False
repair_vlm_062_job_0089_gpt_image_1_00,repair_job_vlm_0062_gpt_image_1_00,job_0089_gpt_image_1_00,combined_spatial_cardinality_005,combined_spatial_cardinality_005_identity_object_1,object_identity,Does the image contain a clearly identifiable thin rubber band?,pass,pass,,False
repair_vlm_062_job_0089_gpt_image_1_00,repair_job_vlm_0062_gpt_image_1_00,job_0089_gpt_image_1_00,combined_spatial_cardinality_005,combined_spatial_cardinality_005_identity_object_2,object_identity,Does the image contain a clearly identifiable cup?,pass,fail,"it's serving bowl, not cup.",True
repair_vlm_062_job_0089_gpt_image_1_00,repair_job_vlm_0062_gpt_image_1_00,job_0089_gpt_image_1_00,combined_spatial_cardinality_005,combined_spatial_cardinality_005_cardinality,cardinality,Does the image contain exactly 5 clearly visible thin rubber bands?,ambiguous,fail,"there are four rubber bands, not five.",True
repair_vlm_062_job_0089_gpt_image_1_00,repair_job_vlm_0062_gpt_image_1_00,job_0089_gpt_image_1_00,combined_spatial_cardinality_005,combined_spatial_cardinality_005_spatial,spatial_relation,Does the image show a thin rubber band inside a cup?,pass,pass,,True
repair_vlm_063_job_0090_gemini_2_5_flash_image_00,repair_job_vlm_0063_gemini_2_5_flash_image_00,job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,combined_spatial_cardinality_022_identity_object_1,object_identity,Does the image contain a clearly identifiable thin rubber band?,pass,pass,,False
repair_vlm_063_job_0090_gemini_2_5_flash_image_00,repair_job_vlm_0063_gemini_2_5_flash_image_00,job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,combined_spatial_cardinality_022_identity_object_2,object_identity,Does the image contain a clearly identifiable cutting board?,pass,pass,,False
repair_vlm_063_job_0090_gemini_2_5_flash_image_00,repair_job_vlm_0063_gemini_2_5_flash_image_00,job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,combined_spatial_cardinality_022_cardinality,cardinality,Does the image contain exactly 6 clearly visible thin rubber bands?,fail,fail,"there are seven rubber bands, not six.",True
repair_vlm_063_job_0090_gemini_2_5_flash_image_00,repair_job_vlm_0063_gemini_2_5_flash_image_00,job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,combined_spatial_cardinality_022_spatial,spatial_relation,Does the image show a thin rubber band on top of a cutting board?,pass,pass,,False
