image_id,prompt_id,provider,model_name,image_path,prompt,constraint_id,constraint_type,check_text,human_label,human_notes
job_0075_gpt_image_1_00,combined_spatial_cardinality_021,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0075_gpt_image_1_00.png,A realistic image of exactly 6 marbles on top of a food container on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_021_identity_object_1,object_identity,The object in object_1 should be identifiable as a marble.,,
job_0075_gpt_image_1_00,combined_spatial_cardinality_021,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0075_gpt_image_1_00.png,A realistic image of exactly 6 marbles on top of a food container on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_021_identity_object_2,object_identity,The object in object_2 should be identifiable as a food container.,,
job_0075_gpt_image_1_00,combined_spatial_cardinality_021,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0075_gpt_image_1_00.png,A realistic image of exactly 6 marbles on top of a food container on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_021_cardinality,cardinality,The dominant generated object group corresponding to the requested marble slot should contain exactly 6 visible instances.,,
job_0075_gpt_image_1_00,combined_spatial_cardinality_021,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0075_gpt_image_1_00.png,A realistic image of exactly 6 marbles on top of a food container on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_021_spatial,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,,
job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0076_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 dice inside a cup on a shelf full of books and decorations.,combined_spatial_cardinality_001_identity_object_1,object_identity,The object in object_1 should be identifiable as a die.,,
job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0076_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 dice inside a cup on a shelf full of books and decorations.,combined_spatial_cardinality_001_identity_object_2,object_identity,The object in object_2 should be identifiable as a cup.,,
job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0076_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 dice inside a cup on a shelf full of books and decorations.,combined_spatial_cardinality_001_cardinality,cardinality,The dominant generated object group corresponding to the requested die slot should contain exactly 4 visible instances.,,
job_0076_gemini_2_5_flash_image_00,combined_spatial_cardinality_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0076_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 dice inside a cup on a shelf full of books and decorations.,combined_spatial_cardinality_001_spatial,spatial_relation,The subject object for object_1 should be inside the subject object for object_2.,,
job_0077_gpt_image_1_00,combined_spatial_cardinality_014,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0077_gpt_image_1_00.png,A clear image of exactly 4 safety pins to the left of a thumbtack on a lightly cluttered tabletop.,combined_spatial_cardinality_014_identity_object_1,object_identity,The object in object_1 should be identifiable as a safety pin.,,
job_0077_gpt_image_1_00,combined_spatial_cardinality_014,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0077_gpt_image_1_00.png,A clear image of exactly 4 safety pins to the left of a thumbtack on a lightly cluttered tabletop.,combined_spatial_cardinality_014_identity_object_2,object_identity,The object in object_2 should be identifiable as a thumbtack.,,
job_0077_gpt_image_1_00,combined_spatial_cardinality_014,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0077_gpt_image_1_00.png,A clear image of exactly 4 safety pins to the left of a thumbtack on a lightly cluttered tabletop.,combined_spatial_cardinality_014_cardinality,cardinality,The dominant generated object group corresponding to the requested safety pin slot should contain exactly 4 visible instances.,,
job_0077_gpt_image_1_00,combined_spatial_cardinality_014,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0077_gpt_image_1_00.png,A clear image of exactly 4 safety pins to the left of a thumbtack on a lightly cluttered tabletop.,combined_spatial_cardinality_014_spatial,spatial_relation,The subject object for object_1 should be to the left of the subject object for object_2.,,
job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0078_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 safety pins outside a food container on a cluttered desk with many office supplies.,combined_spatial_cardinality_026_identity_object_1,object_identity,The object in object_1 should be identifiable as a safety pin.,,
job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0078_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 safety pins outside a food container on a cluttered desk with many office supplies.,combined_spatial_cardinality_026_identity_object_2,object_identity,The object in object_2 should be identifiable as a food container.,,
job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0078_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 safety pins outside a food container on a cluttered desk with many office supplies.,combined_spatial_cardinality_026_cardinality,cardinality,The dominant generated object group corresponding to the requested safety pin slot should contain exactly 4 visible instances.,,
job_0078_gemini_2_5_flash_image_00,combined_spatial_cardinality_026,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0078_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 safety pins outside a food container on a cluttered desk with many office supplies.,combined_spatial_cardinality_026_spatial,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,,
job_0079_gpt_image_1_00,combined_spatial_cardinality_004,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0079_gpt_image_1_00.png,A realistic image of exactly 6 rubber bands inside a food container on a craft table with beads and art supplies.,combined_spatial_cardinality_004_identity_object_1,object_identity,The object in object_1 should be identifiable as a rubber band.,,
job_0079_gpt_image_1_00,combined_spatial_cardinality_004,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0079_gpt_image_1_00.png,A realistic image of exactly 6 rubber bands inside a food container on a craft table with beads and art supplies.,combined_spatial_cardinality_004_identity_object_2,object_identity,The object in object_2 should be identifiable as a food container.,,
job_0079_gpt_image_1_00,combined_spatial_cardinality_004,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0079_gpt_image_1_00.png,A realistic image of exactly 6 rubber bands inside a food container on a craft table with beads and art supplies.,combined_spatial_cardinality_004_cardinality,cardinality,The dominant generated object group corresponding to the requested rubber band slot should contain exactly 6 visible instances.,,
job_0079_gpt_image_1_00,combined_spatial_cardinality_004,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0079_gpt_image_1_00.png,A realistic image of exactly 6 rubber bands inside a food container on a craft table with beads and art supplies.,combined_spatial_cardinality_004_spatial,spatial_relation,The subject object for object_1 should be inside the subject object for object_2.,,
job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0080_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 buttons outside a tray on a shelf full of books and decorations.,combined_spatial_cardinality_023_identity_object_1,object_identity,The object in object_1 should be identifiable as a button.,,
job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0080_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 buttons outside a tray on a shelf full of books and decorations.,combined_spatial_cardinality_023_identity_object_2,object_identity,The object in object_2 should be identifiable as a tray.,,
job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0080_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 buttons outside a tray on a shelf full of books and decorations.,combined_spatial_cardinality_023_cardinality,cardinality,The dominant generated object group corresponding to the requested button slot should contain exactly 3 visible instances.,,
job_0080_gemini_2_5_flash_image_00,combined_spatial_cardinality_023,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0080_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 buttons outside a tray on a shelf full of books and decorations.,combined_spatial_cardinality_023_spatial,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,,
job_0081_gpt_image_1_00,combined_spatial_cardinality_019,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0081_gpt_image_1_00.png,A realistic image of exactly 5 safety pins on top of a plate on a craft table with beads and art supplies.,combined_spatial_cardinality_019_identity_object_1,object_identity,The object in object_1 should be identifiable as a safety pin.,,
job_0081_gpt_image_1_00,combined_spatial_cardinality_019,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0081_gpt_image_1_00.png,A realistic image of exactly 5 safety pins on top of a plate on a craft table with beads and art supplies.,combined_spatial_cardinality_019_identity_object_2,object_identity,The object in object_2 should be identifiable as a plate.,,
job_0081_gpt_image_1_00,combined_spatial_cardinality_019,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0081_gpt_image_1_00.png,A realistic image of exactly 5 safety pins on top of a plate on a craft table with beads and art supplies.,combined_spatial_cardinality_019_cardinality,cardinality,The dominant generated object group corresponding to the requested safety pin slot should contain exactly 5 visible instances.,,
job_0081_gpt_image_1_00,combined_spatial_cardinality_019,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0081_gpt_image_1_00.png,A realistic image of exactly 5 safety pins on top of a plate on a craft table with beads and art supplies.,combined_spatial_cardinality_019_spatial,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,,
job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0082_gemini_2_5_flash_image_00.png,A realistic image of exactly 6 rubber bands to the right of a sheet of paper on a craft table with beads and art supplies.,combined_spatial_cardinality_034_identity_object_1,object_identity,The object in object_1 should be identifiable as a rubber band.,,
job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0082_gemini_2_5_flash_image_00.png,A realistic image of exactly 6 rubber bands to the right of a sheet of paper on a craft table with beads and art supplies.,combined_spatial_cardinality_034_identity_object_2,object_identity,The object in object_2 should be identifiable as a sheet of paper.,,
job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0082_gemini_2_5_flash_image_00.png,A realistic image of exactly 6 rubber bands to the right of a sheet of paper on a craft table with beads and art supplies.,combined_spatial_cardinality_034_cardinality,cardinality,The dominant generated object group corresponding to the requested rubber band slot should contain exactly 6 visible instances.,,
job_0082_gemini_2_5_flash_image_00,combined_spatial_cardinality_034,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0082_gemini_2_5_flash_image_00.png,A realistic image of exactly 6 rubber bands to the right of a sheet of paper on a craft table with beads and art supplies.,combined_spatial_cardinality_034_spatial,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,,
job_0083_gpt_image_1_00,combined_spatial_cardinality_008,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0083_gpt_image_1_00.png,A realistic image of exactly 4 marbles to the left of a serving bowl on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_008_identity_object_1,object_identity,The object in object_1 should be identifiable as a marble.,,
job_0083_gpt_image_1_00,combined_spatial_cardinality_008,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0083_gpt_image_1_00.png,A realistic image of exactly 4 marbles to the left of a serving bowl on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_008_identity_object_2,object_identity,The object in object_2 should be identifiable as a serving bowl.,,
job_0083_gpt_image_1_00,combined_spatial_cardinality_008,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0083_gpt_image_1_00.png,A realistic image of exactly 4 marbles to the left of a serving bowl on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_008_cardinality,cardinality,The dominant generated object group corresponding to the requested marble slot should contain exactly 4 visible instances.,,
job_0083_gpt_image_1_00,combined_spatial_cardinality_008,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0083_gpt_image_1_00.png,A realistic image of exactly 4 marbles to the left of a serving bowl on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_008_spatial,spatial_relation,The subject object for object_1 should be to the left of the subject object for object_2.,,
job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0084_gemini_2_5_flash_image_00.png,A realistic image of exactly 5 safety pins to the left of a napkin on a shelf full of books and decorations.,combined_spatial_cardinality_011_identity_object_1,object_identity,The object in object_1 should be identifiable as a safety pin.,,
job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0084_gemini_2_5_flash_image_00.png,A realistic image of exactly 5 safety pins to the left of a napkin on a shelf full of books and decorations.,combined_spatial_cardinality_011_identity_object_2,object_identity,The object in object_2 should be identifiable as a napkin.,,
job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0084_gemini_2_5_flash_image_00.png,A realistic image of exactly 5 safety pins to the left of a napkin on a shelf full of books and decorations.,combined_spatial_cardinality_011_cardinality,cardinality,The dominant generated object group corresponding to the requested safety pin slot should contain exactly 5 visible instances.,,
job_0084_gemini_2_5_flash_image_00,combined_spatial_cardinality_011,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0084_gemini_2_5_flash_image_00.png,A realistic image of exactly 5 safety pins to the left of a napkin on a shelf full of books and decorations.,combined_spatial_cardinality_011_spatial,spatial_relation,The subject object for object_1 should be to the left of the subject object for object_2.,,
job_0085_gpt_image_1_00,combined_spatial_cardinality_032,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0085_gpt_image_1_00.png,A realistic image of exactly 5 thumbtacks to the right of a marble on a cluttered desk with many office supplies.,combined_spatial_cardinality_032_identity_object_1,object_identity,The object in object_1 should be identifiable as a thumbtack.,,
job_0085_gpt_image_1_00,combined_spatial_cardinality_032,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0085_gpt_image_1_00.png,A realistic image of exactly 5 thumbtacks to the right of a marble on a cluttered desk with many office supplies.,combined_spatial_cardinality_032_identity_object_2,object_identity,The object in object_2 should be identifiable as a marble.,,
job_0085_gpt_image_1_00,combined_spatial_cardinality_032,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0085_gpt_image_1_00.png,A realistic image of exactly 5 thumbtacks to the right of a marble on a cluttered desk with many office supplies.,combined_spatial_cardinality_032_cardinality,cardinality,The dominant generated object group corresponding to the requested thumbtack slot should contain exactly 5 visible instances.,,
job_0085_gpt_image_1_00,combined_spatial_cardinality_032,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0085_gpt_image_1_00.png,A realistic image of exactly 5 thumbtacks to the right of a marble on a cluttered desk with many office supplies.,combined_spatial_cardinality_032_spatial,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,,
job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0086_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 buttons to the right of a safety pin on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_030_identity_object_1,object_identity,The object in object_1 should be identifiable as a button.,,
job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0086_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 buttons to the right of a safety pin on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_030_identity_object_2,object_identity,The object in object_2 should be identifiable as a safety pin.,,
job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0086_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 buttons to the right of a safety pin on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_030_cardinality,cardinality,The dominant generated object group corresponding to the requested button slot should contain exactly 3 visible instances.,,
job_0086_gemini_2_5_flash_image_00,combined_spatial_cardinality_030,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0086_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 buttons to the right of a safety pin on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_030_spatial,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,,
job_0087_gpt_image_1_00,combined_spatial_cardinality_024,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0087_gpt_image_1_00.png,A realistic image of exactly 3 thumbtacks outside a food container on a shelf full of books and decorations.,combined_spatial_cardinality_024_identity_object_1,object_identity,The object in object_1 should be identifiable as a thumbtack.,,
job_0087_gpt_image_1_00,combined_spatial_cardinality_024,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0087_gpt_image_1_00.png,A realistic image of exactly 3 thumbtacks outside a food container on a shelf full of books and decorations.,combined_spatial_cardinality_024_identity_object_2,object_identity,The object in object_2 should be identifiable as a food container.,,
job_0087_gpt_image_1_00,combined_spatial_cardinality_024,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0087_gpt_image_1_00.png,A realistic image of exactly 3 thumbtacks outside a food container on a shelf full of books and decorations.,combined_spatial_cardinality_024_cardinality,cardinality,The dominant generated object group corresponding to the requested thumbtack slot should contain exactly 3 visible instances.,,
job_0087_gpt_image_1_00,combined_spatial_cardinality_024,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0087_gpt_image_1_00.png,A realistic image of exactly 3 thumbtacks outside a food container on a shelf full of books and decorations.,combined_spatial_cardinality_024_spatial,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,,
job_0088_gemini_2_5_flash_image_00,combined_spatial_cardinality_015,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0088_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 dice on top of a index card on a workbench with tools.,combined_spatial_cardinality_015_identity_object_1,object_identity,The object in object_1 should be identifiable as a die.,,
job_0088_gemini_2_5_flash_image_00,combined_spatial_cardinality_015,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0088_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 dice on top of a index card on a workbench with tools.,combined_spatial_cardinality_015_identity_object_2,object_identity,The object in object_2 should be identifiable as a index card.,,
job_0088_gemini_2_5_flash_image_00,combined_spatial_cardinality_015,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0088_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 dice on top of a index card on a workbench with tools.,combined_spatial_cardinality_015_cardinality,cardinality,The dominant generated object group corresponding to the requested die slot should contain exactly 3 visible instances.,,
job_0088_gemini_2_5_flash_image_00,combined_spatial_cardinality_015,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0088_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 dice on top of a index card on a workbench with tools.,combined_spatial_cardinality_015_spatial,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,,
job_0089_gpt_image_1_00,combined_spatial_cardinality_005,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0089_gpt_image_1_00.png,A clear image of exactly 5 rubber bands inside a cup on a lightly cluttered tabletop.,combined_spatial_cardinality_005_identity_object_1,object_identity,The object in object_1 should be identifiable as a rubber band.,,
job_0089_gpt_image_1_00,combined_spatial_cardinality_005,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0089_gpt_image_1_00.png,A clear image of exactly 5 rubber bands inside a cup on a lightly cluttered tabletop.,combined_spatial_cardinality_005_identity_object_2,object_identity,The object in object_2 should be identifiable as a cup.,,
job_0089_gpt_image_1_00,combined_spatial_cardinality_005,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0089_gpt_image_1_00.png,A clear image of exactly 5 rubber bands inside a cup on a lightly cluttered tabletop.,combined_spatial_cardinality_005_cardinality,cardinality,The dominant generated object group corresponding to the requested rubber band slot should contain exactly 5 visible instances.,,
job_0089_gpt_image_1_00,combined_spatial_cardinality_005,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0089_gpt_image_1_00.png,A clear image of exactly 5 rubber bands inside a cup on a lightly cluttered tabletop.,combined_spatial_cardinality_005_spatial,spatial_relation,The subject object for object_1 should be inside the subject object for object_2.,,
job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0090_gemini_2_5_flash_image_00.png,A clear image of exactly 6 rubber bands on top of a cutting board on a clean surface with a few unrelated objects.,combined_spatial_cardinality_022_identity_object_1,object_identity,The object in object_1 should be identifiable as a rubber band.,,
job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0090_gemini_2_5_flash_image_00.png,A clear image of exactly 6 rubber bands on top of a cutting board on a clean surface with a few unrelated objects.,combined_spatial_cardinality_022_identity_object_2,object_identity,The object in object_2 should be identifiable as a cutting board.,,
job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0090_gemini_2_5_flash_image_00.png,A clear image of exactly 6 rubber bands on top of a cutting board on a clean surface with a few unrelated objects.,combined_spatial_cardinality_022_cardinality,cardinality,The dominant generated object group corresponding to the requested rubber band slot should contain exactly 6 visible instances.,,
job_0090_gemini_2_5_flash_image_00,combined_spatial_cardinality_022,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0090_gemini_2_5_flash_image_00.png,A clear image of exactly 6 rubber bands on top of a cutting board on a clean surface with a few unrelated objects.,combined_spatial_cardinality_022_spatial,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,,
job_0091_gpt_image_1_00,combined_spatial_cardinality_029,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0091_gpt_image_1_00.png,A clear image of exactly 4 rubber bands outside a small box on a clean surface with a few unrelated objects.,combined_spatial_cardinality_029_identity_object_1,object_identity,The object in object_1 should be identifiable as a rubber band.,,
job_0091_gpt_image_1_00,combined_spatial_cardinality_029,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0091_gpt_image_1_00.png,A clear image of exactly 4 rubber bands outside a small box on a clean surface with a few unrelated objects.,combined_spatial_cardinality_029_identity_object_2,object_identity,The object in object_2 should be identifiable as a small box.,,
job_0091_gpt_image_1_00,combined_spatial_cardinality_029,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0091_gpt_image_1_00.png,A clear image of exactly 4 rubber bands outside a small box on a clean surface with a few unrelated objects.,combined_spatial_cardinality_029_cardinality,cardinality,The dominant generated object group corresponding to the requested rubber band slot should contain exactly 4 visible instances.,,
job_0091_gpt_image_1_00,combined_spatial_cardinality_029,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0091_gpt_image_1_00.png,A clear image of exactly 4 rubber bands outside a small box on a clean surface with a few unrelated objects.,combined_spatial_cardinality_029_spatial,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,,
job_0092_gemini_2_5_flash_image_00,combined_spatial_cardinality_027,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0092_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 thumbtacks outside a food container on a picnic blanket with many small objects.,combined_spatial_cardinality_027_identity_object_1,object_identity,The object in object_1 should be identifiable as a thumbtack.,,
job_0092_gemini_2_5_flash_image_00,combined_spatial_cardinality_027,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0092_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 thumbtacks outside a food container on a picnic blanket with many small objects.,combined_spatial_cardinality_027_identity_object_2,object_identity,The object in object_2 should be identifiable as a food container.,,
job_0092_gemini_2_5_flash_image_00,combined_spatial_cardinality_027,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0092_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 thumbtacks outside a food container on a picnic blanket with many small objects.,combined_spatial_cardinality_027_cardinality,cardinality,The dominant generated object group corresponding to the requested thumbtack slot should contain exactly 4 visible instances.,,
job_0092_gemini_2_5_flash_image_00,combined_spatial_cardinality_027,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0092_gemini_2_5_flash_image_00.png,A realistic image of exactly 4 thumbtacks outside a food container on a picnic blanket with many small objects.,combined_spatial_cardinality_027_spatial,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,,
job_0093_gpt_image_1_00,combined_spatial_cardinality_018,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0093_gpt_image_1_00.png,A realistic image of exactly 5 coins on top of a notebook on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_018_identity_object_1,object_identity,The object in object_1 should be identifiable as a coin.,,
job_0093_gpt_image_1_00,combined_spatial_cardinality_018,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0093_gpt_image_1_00.png,A realistic image of exactly 5 coins on top of a notebook on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_018_identity_object_2,object_identity,The object in object_2 should be identifiable as a notebook.,,
job_0093_gpt_image_1_00,combined_spatial_cardinality_018,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0093_gpt_image_1_00.png,A realistic image of exactly 5 coins on top of a notebook on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_018_cardinality,cardinality,The dominant generated object group corresponding to the requested coin slot should contain exactly 5 visible instances.,,
job_0093_gpt_image_1_00,combined_spatial_cardinality_018,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0093_gpt_image_1_00.png,A realistic image of exactly 5 coins on top of a notebook on a crowded kitchen counter with utensils nearby.,combined_spatial_cardinality_018_spatial,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,,
job_0094_gemini_2_5_flash_image_00,combined_spatial_cardinality_033,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0094_gemini_2_5_flash_image_00.png,A realistic image of exactly 6 flat washers to the right of a button on a picnic blanket with many small objects.,combined_spatial_cardinality_033_identity_object_1,object_identity,The object in object_1 should be identifiable as a flat washer.,,
job_0094_gemini_2_5_flash_image_00,combined_spatial_cardinality_033,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0094_gemini_2_5_flash_image_00.png,A realistic image of exactly 6 flat washers to the right of a button on a picnic blanket with many small objects.,combined_spatial_cardinality_033_identity_object_2,object_identity,The object in object_2 should be identifiable as a button.,,
job_0094_gemini_2_5_flash_image_00,combined_spatial_cardinality_033,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0094_gemini_2_5_flash_image_00.png,A realistic image of exactly 6 flat washers to the right of a button on a picnic blanket with many small objects.,combined_spatial_cardinality_033_cardinality,cardinality,The dominant generated object group corresponding to the requested flat washer slot should contain exactly 6 visible instances.,,
job_0094_gemini_2_5_flash_image_00,combined_spatial_cardinality_033,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0094_gemini_2_5_flash_image_00.png,A realistic image of exactly 6 flat washers to the right of a button on a picnic blanket with many small objects.,combined_spatial_cardinality_033_spatial,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,,
job_0095_gpt_image_1_00,combined_spatial_cardinality_020,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0095_gpt_image_1_00.png,A realistic image of exactly 6 buttons on top of a notebook on a picnic blanket with many small objects.,combined_spatial_cardinality_020_identity_object_1,object_identity,The object in object_1 should be identifiable as a button.,,
